idstudy,idcoeff,rra,se,tstat,perstudy,pubyear,pyear,exp,ez,panel,csection,start,end,timespan,obs,avyear,midpoint,monthly,quarterly,annual,uk,us,eu,asia,developing,others,country,sepdur,totalc,ndsothers,nd,nds,durable,longrisk,fixed_ies,implied,exact,second,gmm,ml,ols,gls,ols_gls,ogmls,simul,stockhold,nonstockhold,firstlag,seclag,instrument,mreturn,consinclude,incomeincl,hcapital,top,econjournal,finjournal,gcits,yearcits,t_abs,ptop,id,econ,fin
62,6,7.397,1.091,,34,2015,26,0,1,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,6.7800183,1.20E-11,62,0,1
62,7,5.089,2.976,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,1.7100134,0.087263398,62,0,1
62,8,1.454,1.46,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,0.99589044,0.31930339,62,0,1
62,9,14.757,2.156,,34,2015,26,0,1,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,6.8446198,7.67E-12,62,0,1
62,10,7.399,1.083,,34,2015,26,0,1,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,6.8319483,8.38E-12,62,0,1
62,11,7.756,3.64,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,2.1307693,0.033108156,62,0,1
62,12,3.687,1.73,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,2.1312139,0.033071525,62,0,1
62,13,6.85,4.823,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,1.4202778,0.15552682,62,0,1
62,14,4.067,1.931,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,2.1061625,0.035190236,62,0,1
62,15,3.065,4.347,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,0.70508397,0.48075798,62,0,1
62,16,1.03,1.839,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,0.56008703,0.57542008,62,0,1
62,17,0,362.044,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,0,1,62,0,1
62,18,8.036,1.12,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,7.1750002,7.23E-13,62,0,1
62,19,11.427,1.646,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,6.9422841,3.86E-12,62,0,1
62,20,13.426,1.952,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,6.8780737,6.07E-12,62,0,1
62,21,14.612,2.131,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,6.8568749,7.04E-12,62,0,1
62,22,0,365.419,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,0,1,62,0,1
62,23,8.046,1.124,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,7.1583629,8.16E-13,62,0,1
62,24,11.443,1.651,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,6.9309511,4.18E-12,62,0,1
62,25,13.44,1.956,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,6.8711658,6.37E-12,62,0,1
62,26,14.626,2.136,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,6.8473783,7.52E-12,62,0,1
62,27,4.62,1.678,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,2.7532778,0.005900181,62,0,1
62,28,6.446,2.513,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,2.5650616,0.01031575,62,0,1
62,29,7.541,2.994,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,2.5187042,0.011778757,62,0,1
62,30,8.201,3.291,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,2.4919477,0.012704476,62,0,1
62,31,4.618,1.681,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,2.7471743,0.006011119,62,0,1
62,32,6.417,2.508,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,2.5586123,0.010509086,62,0,1
62,33,7.502,2.984,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,2.514075,0.011934504,62,0,1
62,34,8.157,3.279,,34,2015,26,0,0,0,0,1960,2006,47,17155,1983,52.5,1,0,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,75,10.71428571,2.4876487,0.012859068,62,0,1
63,1,1.2594,0.2537,,2,2015,26,0,1,0,0,1983,2013,31,124,1998,67.5,0,1,0,0,0,0,1,0,0,Hong Kong,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,32,4.571428571,4.9641309,6.90E-07,63,1,0
63,2,1.4397,0.1992,,2,2015,26,0,1,0,0,1983,2013,31,124,1998,67.5,0,1,0,0,0,0,1,0,0,Hong Kong,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,32,4.571428571,7.2274098,4.92E-13,63,1,0
64,1,55.104,20.016,,14,2015,26,0,1,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,2.7529976,0.005905232,64,1,0
64,2,31.075,10.723,,14,2015,26,0,1,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,2.8979764,0.003755789,64,1,0
64,3,21.843,7.39,,14,2015,26,0,1,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,2.9557509,0.003119089,64,1,0
64,4,7.016,42.873,,14,2015,26,0,0,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,0.16364612,0.87000972,64,1,0
64,5,2.295,26.836,,14,2015,26,0,0,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,0.085519448,0.93184841,64,1,0
64,6,0.819,19.217,,14,2015,26,0,0,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,0.042618513,0.96600562,64,1,0
64,7,-0.0688,31.439,,14,2015,26,0,0,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,0.002188365,0.99825394,64,1,0
64,8,2.295,26.836,,14,2015,26,0,0,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,0.085519448,0.93184841,64,1,0
64,9,-6.615,23.7,,14,2015,26,0,0,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,0.27911392,0.78015739,64,1,0
64,10,-35.51,15.513,,14,2015,26,0,0,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,2.289048,0.022076566,64,1,0
64,11,-20.337,26.166,,14,2015,26,0,0,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,0.77722996,0.4370231,64,1,0
64,12,-26.038,12.831,,14,2015,26,0,0,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,2.029304,0.042427335,64,1,0
64,13,-2.166,8.432,,14,2015,26,0,0,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,0.25687855,0.7972725,64,1,0
64,14,-14.123,6.958,,14,2015,26,0,0,0,0,1952,2011,60,240,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,4.428571429,2.0297499,0.042381972,64,1,0
65,1,1.516,0.0306,,2,2016,27,0,1,0,0,1929,2011,83,83,1970,39.5,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,171,28.5,49.542484,0,65,0,1
65,2,2.3961,0.1124,,2,2016,27,0,1,0,0,1929,2011,83,83,1970,39.5,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,171,28.5,21.317616,0,65,0,1
66,1,0.82692,0.0011,,4,2016,27,0,1,1,0,2003,2010,8,433200,2006.5,76,1,0,0,0,0,0,0,0,1,OECD,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,71,11.83333333,751.74548,0,66,0,1
66,2,7.1713,0.0642,,4,2016,27,0,1,1,0,2003,2010,8,433200,2006.5,76,1,0,0,0,0,0,0,0,1,OECD,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,71,11.83333333,111.70249,0,66,0,1
66,3,4.9081,0.0054,,4,2016,27,0,0,1,0,2003,2010,8,433200,2006.5,76,1,0,0,0,0,0,0,0,1,OECD,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,71,11.83333333,908.90741,0,66,0,1
66,4,5.0614,0.1294,,4,2016,27,0,0,1,0,2003,2010,8,433200,2006.5,76,1,0,0,0,0,0,0,0,1,OECD,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,71,11.83333333,39.114372,0,66,0,1
67,1,9.67,1.44,,5,2016,27,0,1,0,0,1930,2015,86,86,1972.5,42,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,130,21.66666667,6.7152777,1.88E-11,67,1,0
67,2,7.98,1.94,,5,2016,27,0,1,0,0,1930,2015,86,86,1972.5,42,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,130,21.66666667,4.1134019,3.90E-05,67,1,0
67,3,13.83,3.42,,5,2016,27,0,1,0,0,1930,2015,86,86,1972.5,42,0,0,1,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,130,21.66666667,4.0438595,5.26E-05,67,1,0
67,4,7.45,0.75,,5,2016,27,0,1,0,0,1948,2015,68,272,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,130,21.66666667,9.9333334,0,67,1,0
67,5,8.66,2,,5,2016,27,0,1,0,0,1948,2015,68,272,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,130,21.66666667,4.3299999,1.49E-05,67,1,0
68,1,6.1784,0.7336,,1,2016,27,0,1,0,0,1991,1995,5,1264,1993,62.5,1,0,0,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8.4220285,0,68,0,1
69,1,4.409,0.156,,13,2016,27,0,1,1,0,1996,2007,12,8715,2001.5,71,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45,7.5,28.262821,0,69,1,0
69,2,6.249,14.58,,13,2016,27,0,1,1,0,1996,2007,12,8715,2001.5,71,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45,7.5,0.42860082,0.66821373,69,1,0
69,3,4.58,0.223,,13,2016,27,0,1,1,0,1996,2007,12,8715,2001.5,71,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45,7.5,20.538116,0,69,1,0
69,4,4.141,0.052,,13,2016,27,0,1,1,0,1996,2007,12,8715,2001.5,71,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45,7.5,79.634613,0,69,1,0
69,5,4.17,0.271,,13,2016,27,0,1,1,0,1996,2007,12,8715,2001.5,71,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45,7.5,15.387454,0,69,1,0
69,6,4.712,0.053,,13,2016,27,0,1,1,0,1996,2007,12,8715,2001.5,71,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45,7.5,88.905663,0,69,1,0
69,7,4.429,0.076,,13,2016,27,0,1,1,0,1996,2007,12,8715,2001.5,71,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45,7.5,58.276318,0,69,1,0
69,8,4.112,0.242,,13,2016,27,0,1,1,0,1996,2007,12,8715,2001.5,71,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45,7.5,16.991735,0,69,1,0
69,9,4.536,0.098,,13,2016,27,0,1,1,0,1996,2007,12,8715,2001.5,71,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45,7.5,46.285713,0,69,1,0
69,10,4.094,0.19,,13,2016,27,0,1,1,0,1996,2007,12,8715,2001.5,71,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45,7.5,21.547369,0,69,1,0
69,11,4.697,0.396,,13,2016,27,0,1,1,0,1996,2007,12,8715,2001.5,71,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45,7.5,11.861111,0,69,1,0
69,12,4.253,0.51,,13,2016,27,0,1,1,0,1996,2007,12,8715,2001.5,71,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45,7.5,8.3392153,0,69,1,0
69,13,4.686,0.073,,13,2016,27,0,1,1,0,1996,2007,12,8715,2001.5,71,0,0,1,0,1,0,0,0,0,USA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45,7.5,64.19178,0,69,1,0
70,1,16.21,8.33,,1,2016,27,0,1,0,0,1963,2006,44,176,1984.5,54,0,1,0,0,1,0,0,0,0,USA,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,39,6.5,1.9459784,0.051657334,70,0,1
71,1,0.3928,0.0111,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.333333333,35.387386,0,71,1,0
71,2,0.4666,0.0082,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0.333333333,56.902439,0,71,1,0
71,3,0.4539,0.0066,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.333333333,68.772728,0,71,1,0
71,4,0.86121,0.1054,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.333333333,8.1708727,2.22E-16,71,1,0
71,5,1.1572,0.0051,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.333333333,226.90196,0,71,1,0
71,6,1.1815,0.0034,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0.333333333,347.5,0,71,1,0
71,7,1.1939,0.0033,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.333333333,361.78787,0,71,1,0
71,8,1.3153,0.0884,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.333333333,14.87896,0,71,1,0
71,9,0.5683,0.0792,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.333333333,7.1755052,7.20E-13,71,1,0
71,10,0.5669,0.0205,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0.333333333,27.653658,0,71,1,0
71,11,0.6086,0.0148,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.333333333,41.12162,0,71,1,0
71,12,0.8099,0.1426,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.333333333,5.679523,1.35E-08,71,1,0
71,13,1.1319,0.0031,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.333333333,365.12903,0,71,1,0
71,14,1.1632,0.0058,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0.333333333,200.55173,0,71,1,0
71,15,1.744,0.0043,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.333333333,405.58139,0,71,1,0
71,16,1.2419,0.0251,,32,2016,27,0,1,0,0,2003,2014,12,42,2008.5,78,0,1,0,0,0,0,0,1,0,Brazil,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.333333333,49.478088,0,71,1,0
71,17,0.1701,0.022,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78,1,0,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.333333333,7.7318182,1.07E-14,71,1,0
71,18,0.2423,0.0181,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78,1,0,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0.333333333,13.386741,0,71,1,0
71,19,0.2577,0.0152,,32,2016,27,0,1,0,0,2003,2014,12,126,2008.5,78,1,0,0,0,0,0,0,1,0,Brazil,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,2,0.333333333,16.953947,0,71,1,0
